date,rmse,NIIEE_1,NIIEE_2,NIIEE_3,NIIEE_4,NIIEE_5,NIIEE_6,target_area0,target_area1,target_area2,target_area3,target_area4,target_area5,target_area6,forecast_area0,forecast_area1,forecast_area2,forecast_area3,forecast_area4,forecast_area5,forecast_area6
2022-08-08,0.5903216021700172,84.43499788894728,97.40147948807237,68.50833798287515,58.87492077579957,59.39158920727632,0.8840244263340632,2085508.0,151783.0,26626.0,29815.0,36005.0,523844.0,1117.0,2037994.0,96576.0,62479.0,63785.0,81705.0,511869.0,290.0
2022-08-09,0.45622484187591006,63.84790638329025,49.34705718189179,41.63172841023944,49.18542096410774,54.92270651614543,0.788976785817177,2103423.0,136699.0,29703.0,31263.0,34878.0,517736.0,996.0,2098011.0,113523.0,45421.0,49739.0,59334.0,488424.0,246.0
2022-08-10,2.661297164443057,815.0643118903477,822.421724041638,745.6945370568121,688.1005124174042,573.2120510474456,36.36997213528911,2101994.0,154436.0,27862.0,25952.0,34710.0,508780.0,964.0,1054556.0,145029.0,126544.0,99922.0,183433.0,1197895.0,47319.0
2022-08-15,0.41257187670645507,45.22471171079296,31.361728942302346,29.147544770415298,34.95004554394018,30.27410221171607,0.41120563192188037,2105907.0,118382.0,30538.0,37427.0,41386.0,520415.0,643.0,2104802.0,119028.0,33968.0,36536.0,53029.0,507066.0,269.0
2022-08-16,2.2254940420650073,500.52285259327,456.29636332757536,392.9706659637485,372.702719179444,333.4052321734698,23.020428489714373,2131570.0,121522.0,26853.0,31826.0,46519.0,495850.0,558.0,1298178.0,195169.0,170495.0,65457.0,108271.0,978910.0,38218.0
2022-08-17,2.369656829485018,555.9117919388451,524.9419124438855,497.4440228082796,466.4078581966839,327.50310002825825,21.629201808994694,2164395.0,99777.0,46671.0,36003.0,33532.0,473741.0,579.0,1261104.0,150949.0,92260.0,87141.0,260883.0,967699.0,34662.0
2022-08-22,0.9726326410302545,102.760499550527,107.56784381354791,106.90195753748206,114.62660521933697,113.08754575482111,2.134627171483849,2148103.0,74685.0,56006.0,57974.0,57748.0,459122.0,1060.0,1984969.0,71469.0,55687.0,41235.0,70327.0,628580.0,2431.0
2022-08-23,0.6953546191637026,68.06960113839197,68.1580982397338,83.18657843374208,96.58587576997732,85.5000459648826,0.35189792265842196,2139151.0,74295.0,68221.0,62019.0,50220.0,460618.0,174.0,2074184.0,58020.0,47806.0,38474.0,61697.0,574182.0,335.0
2022-08-24,2.4622005346053992,576.705039941513,527.473185905918,490.67250980486637,490.0401042328315,454.37040018287144,22.896633835249286,2104889.0,87491.0,49753.0,62620.0,79024.0,470232.0,689.0,1210308.0,166012.0,108550.0,54415.0,129870.0,1148919.0,36624.0
2022-08-29,2.2795803634906977,516.5948081310731,478.3033573074453,417.58126862147634,396.0606244014789,332.67968478248673,19.524889429457108,2089315.0,119632.0,38711.0,51410.0,57541.0,497627.0,462.0,1210530.0,201832.0,151494.0,74655.0,165429.0,1017334.0,33424.0
